survey_id,question_id,image_id,dataset,filename,type,disease_token
8,323,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,323,8,originals,000257.png,original,normal
8,324,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,324,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,324,8,originals,000257.png,original,normal
8,325,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,325,105,STARE,000257-min-unet-stare.png,segmap,normal
8,325,8,originals,000257.png,original,normal
8,326,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,326,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,326,8,originals,000257.png,original,normal
8,327,105,STARE,000257-min-unet-stare.png,segmap,normal
8,327,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,327,8,originals,000257.png,original,normal
8,328,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,328,105,STARE,000257-min-unet-stare.png,segmap,normal
8,328,8,originals,000257.png,original,normal
8,329,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,329,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,329,8,originals,000257.png,original,normal
8,330,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,330,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,330,8,originals,000257.png,original,normal
8,331,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,331,100,STARE,000257-min-laddernet-stare.png,segmap,normal
8,331,8,originals,000257.png,original,normal
8,332,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,332,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,332,8,originals,000257.png,original,normal
8,333,94,STARE,000257-min-iternet_uni-stare.png,segmap,normal
8,333,107,STARE,000257-min-eswanet-stare.png,segmap,normal
8,333,8,originals,000257.png,original,normal
8,334,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,334,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,334,8,originals,000257.png,original,normal
8,335,77,STARE,000257-min-saunet-stare.png,segmap,normal
8,335,98,STARE,000257-min-iternet-stare.png,segmap,normal
8,335,8,originals,000257.png,original,normal
8,336,69,STARE,000257-min-vgan-stare.png,segmap,normal
8,336,114,STARE,000257-min-vesselunet-stare.png,segmap,normal
8,336,8,originals,000257.png,original,normal
9,337,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,337,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,337,10,originals,000278.png,original,normal
9,338,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,338,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,338,10,originals,000278.png,original,normal
9,339,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,339,91,STARE,000278-median-unet-stare.png,segmap,normal
9,339,10,originals,000278.png,original,normal
9,340,91,STARE,000278-median-unet-stare.png,segmap,normal
9,340,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,340,10,originals,000278.png,original,normal
9,341,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,341,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,341,10,originals,000278.png,original,normal
9,342,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,342,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,342,10,originals,000278.png,original,normal
9,343,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,343,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,343,10,originals,000278.png,original,normal
9,344,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,344,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,344,10,originals,000278.png,original,normal
9,345,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,345,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,345,10,originals,000278.png,original,normal
9,346,91,STARE,000278-median-unet-stare.png,segmap,normal
9,346,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,346,10,originals,000278.png,original,normal
9,347,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,347,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,347,10,originals,000278.png,original,normal
9,348,91,STARE,000278-median-unet-stare.png,segmap,normal
9,348,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,348,10,originals,000278.png,original,normal
9,349,91,STARE,000278-median-unet-stare.png,segmap,normal
9,349,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,349,10,originals,000278.png,original,normal
9,350,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,350,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,350,10,originals,000278.png,original,normal
9,351,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,351,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,351,10,originals,000278.png,original,normal
9,352,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,352,91,STARE,000278-median-unet-stare.png,segmap,normal
9,352,10,originals,000278.png,original,normal
9,353,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,353,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,353,10,originals,000278.png,original,normal
9,354,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,354,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,354,10,originals,000278.png,original,normal
9,355,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,355,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,355,10,originals,000278.png,original,normal
9,356,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,356,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,356,10,originals,000278.png,original,normal
9,357,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,357,91,STARE,000278-median-unet-stare.png,segmap,normal
9,357,10,originals,000278.png,original,normal
9,358,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,358,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,358,10,originals,000278.png,original,normal
9,359,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,359,91,STARE,000278-median-unet-stare.png,segmap,normal
9,359,10,originals,000278.png,original,normal
9,360,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,360,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,360,10,originals,000278.png,original,normal
9,361,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,361,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,361,10,originals,000278.png,original,normal
9,362,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,362,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,362,10,originals,000278.png,original,normal
9,363,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,363,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,363,10,originals,000278.png,original,normal
9,364,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,364,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,364,10,originals,000278.png,original,normal
9,365,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,365,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,365,10,originals,000278.png,original,normal
9,366,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,366,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,366,10,originals,000278.png,original,normal
9,367,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,367,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,367,10,originals,000278.png,original,normal
9,368,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,368,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,368,10,originals,000278.png,original,normal
9,369,81,STARE,000278-median-vgan-stare.png,segmap,normal
9,369,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,369,10,originals,000278.png,original,normal
9,370,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,370,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,370,10,originals,000278.png,original,normal
9,371,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,371,91,STARE,000278-median-unet-stare.png,segmap,normal
9,371,10,originals,000278.png,original,normal
9,372,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,372,115,STARE,000278-median-iternet-stare.png,segmap,normal
9,372,10,originals,000278.png,original,normal
9,373,71,STARE,000278-median-iternet_uni-stare.png,segmap,normal
9,373,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,373,10,originals,000278.png,original,normal
9,374,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,374,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,374,10,originals,000278.png,original,normal
9,375,75,STARE,000278-median-vesselunet-stare.png,segmap,normal
9,375,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,375,10,originals,000278.png,original,normal
9,376,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,376,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,376,10,originals,000278.png,original,normal
9,377,85,STARE,000278-median-laddernet-stare.png,segmap,normal
9,377,91,STARE,000278-median-unet-stare.png,segmap,normal
9,377,10,originals,000278.png,original,normal
9,378,97,STARE,000278-median-saunet-stare.png,segmap,normal
9,378,106,STARE,000278-median-eswanet-stare.png,segmap,normal
9,378,10,originals,000278.png,original,normal
10,379,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,379,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,379,4,originals,000291.png,original,normal
10,380,84,STARE,000291-min-unet-stare.png,segmap,normal
10,380,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,380,4,originals,000291.png,original,normal
10,381,84,STARE,000291-min-unet-stare.png,segmap,normal
10,381,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,381,4,originals,000291.png,original,normal
10,382,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,382,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,382,4,originals,000291.png,original,normal
10,383,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,383,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,383,4,originals,000291.png,original,normal
10,384,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,384,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,384,4,originals,000291.png,original,normal
10,385,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,385,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,385,4,originals,000291.png,original,normal
10,386,84,STARE,000291-min-unet-stare.png,segmap,normal
10,386,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,386,4,originals,000291.png,original,normal
10,387,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,387,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,387,4,originals,000291.png,original,normal
10,388,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,388,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,388,4,originals,000291.png,original,normal
10,389,84,STARE,000291-min-unet-stare.png,segmap,normal
10,389,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,389,4,originals,000291.png,original,normal
10,390,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,390,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,390,4,originals,000291.png,original,normal
10,391,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,391,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,391,4,originals,000291.png,original,normal
10,392,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,392,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,392,4,originals,000291.png,original,normal
10,393,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,393,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,393,4,originals,000291.png,original,normal
10,394,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,394,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,394,4,originals,000291.png,original,normal
10,395,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,395,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,395,4,originals,000291.png,original,normal
10,396,84,STARE,000291-min-unet-stare.png,segmap,normal
10,396,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,396,4,originals,000291.png,original,normal
10,397,84,STARE,000291-min-unet-stare.png,segmap,normal
10,397,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,397,4,originals,000291.png,original,normal
10,398,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,398,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,398,4,originals,000291.png,original,normal
10,399,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,399,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,399,4,originals,000291.png,original,normal
10,400,84,STARE,000291-min-unet-stare.png,segmap,normal
10,400,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,400,4,originals,000291.png,original,normal
10,401,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,401,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,401,4,originals,000291.png,original,normal
10,402,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,402,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,402,4,originals,000291.png,original,normal
10,403,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,403,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,403,4,originals,000291.png,original,normal
10,404,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,404,84,STARE,000291-min-unet-stare.png,segmap,normal
10,404,4,originals,000291.png,original,normal
10,405,84,STARE,000291-min-unet-stare.png,segmap,normal
10,405,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,405,4,originals,000291.png,original,normal
10,406,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,406,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,406,4,originals,000291.png,original,normal
10,407,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,407,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,407,4,originals,000291.png,original,normal
10,408,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,408,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,408,4,originals,000291.png,original,normal
10,409,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,409,84,STARE,000291-min-unet-stare.png,segmap,normal
10,409,4,originals,000291.png,original,normal
10,410,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,410,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,410,4,originals,000291.png,original,normal
10,411,102,STARE,000291-min-laddernet-stare.png,segmap,normal
10,411,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,411,4,originals,000291.png,original,normal
10,412,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,412,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,412,4,originals,000291.png,original,normal
10,413,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,413,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,413,4,originals,000291.png,original,normal
10,414,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,414,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,414,4,originals,000291.png,original,normal
10,415,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,415,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,415,4,originals,000291.png,original,normal
10,416,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,416,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,416,4,originals,000291.png,original,normal
10,417,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,417,111,STARE,000291-min-vgan-stare.png,segmap,normal
10,417,4,originals,000291.png,original,normal
10,418,96,STARE,000291-min-saunet-stare.png,segmap,normal
10,418,103,STARE,000291-min-iternet_uni-stare.png,segmap,normal
10,418,4,originals,000291.png,original,normal
10,419,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,419,101,STARE,000291-min-vesselunet-stare.png,segmap,normal
10,419,4,originals,000291.png,original,normal
10,420,73,STARE,000291-min-iternet-stare.png,segmap,normal
10,420,92,STARE,000291-min-eswanet-stare.png,segmap,normal
10,420,4,originals,000291.png,original,normal
11,421,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,421,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,421,5,originals,000520.png,original,normal
11,422,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,422,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,422,5,originals,000520.png,original,normal
11,423,68,STARE,000520-median-unet-stare.png,segmap,normal
11,423,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,423,5,originals,000520.png,original,normal
11,424,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,424,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,424,5,originals,000520.png,original,normal
11,425,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,425,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,425,5,originals,000520.png,original,normal
11,426,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,426,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,426,5,originals,000520.png,original,normal
11,427,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,427,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,427,5,originals,000520.png,original,normal
11,428,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,428,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,428,5,originals,000520.png,original,normal
11,429,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,429,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,429,5,originals,000520.png,original,normal
11,430,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,430,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,430,5,originals,000520.png,original,normal
11,431,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,431,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,431,5,originals,000520.png,original,normal
11,432,68,STARE,000520-median-unet-stare.png,segmap,normal
11,432,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,432,5,originals,000520.png,original,normal
11,433,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,433,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,433,5,originals,000520.png,original,normal
11,434,68,STARE,000520-median-unet-stare.png,segmap,normal
11,434,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,434,5,originals,000520.png,original,normal
11,435,68,STARE,000520-median-unet-stare.png,segmap,normal
11,435,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,435,5,originals,000520.png,original,normal
11,436,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,436,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,436,5,originals,000520.png,original,normal
11,437,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,437,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,437,5,originals,000520.png,original,normal
11,438,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,438,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,438,5,originals,000520.png,original,normal
11,439,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,439,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,439,5,originals,000520.png,original,normal
11,440,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,440,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,440,5,originals,000520.png,original,normal
11,441,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,441,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,441,5,originals,000520.png,original,normal
11,442,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,442,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,442,5,originals,000520.png,original,normal
11,443,68,STARE,000520-median-unet-stare.png,segmap,normal
11,443,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,443,5,originals,000520.png,original,normal
11,444,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,444,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,444,5,originals,000520.png,original,normal
11,445,68,STARE,000520-median-unet-stare.png,segmap,normal
11,445,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,445,5,originals,000520.png,original,normal
11,446,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,446,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,446,5,originals,000520.png,original,normal
11,447,68,STARE,000520-median-unet-stare.png,segmap,normal
11,447,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,447,5,originals,000520.png,original,normal
11,448,68,STARE,000520-median-unet-stare.png,segmap,normal
11,448,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,448,5,originals,000520.png,original,normal
11,449,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,449,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,449,5,originals,000520.png,original,normal
11,450,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,450,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,450,5,originals,000520.png,original,normal
11,451,68,STARE,000520-median-unet-stare.png,segmap,normal
11,451,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,451,5,originals,000520.png,original,normal
11,452,68,STARE,000520-median-unet-stare.png,segmap,normal
11,452,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,452,5,originals,000520.png,original,normal
11,453,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,453,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,453,5,originals,000520.png,original,normal
11,454,68,STARE,000520-median-unet-stare.png,segmap,normal
11,454,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,454,5,originals,000520.png,original,normal
11,455,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,455,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,455,5,originals,000520.png,original,normal
11,456,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,456,112,STARE,000520-median-eswanet-stare.png,segmap,normal
11,456,5,originals,000520.png,original,normal
11,457,68,STARE,000520-median-unet-stare.png,segmap,normal
11,457,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,457,5,originals,000520.png,original,normal
11,458,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,458,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,458,5,originals,000520.png,original,normal
11,459,76,STARE,000520-median-laddernet-stare.png,segmap,normal
11,459,82,STARE,000520-median-vgan-stare.png,segmap,normal
11,459,5,originals,000520.png,original,normal
11,460,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,460,109,STARE,000520-median-iternet_uni-stare.png,segmap,normal
11,460,5,originals,000520.png,original,normal
11,461,90,STARE,000520-median-iternet-stare.png,segmap,normal
11,461,99,STARE,000520-median-saunet-stare.png,segmap,normal
11,461,5,originals,000520.png,original,normal
11,462,68,STARE,000520-median-unet-stare.png,segmap,normal
11,462,74,STARE,000520-median-vesselunet-stare.png,segmap,normal
11,462,5,originals,000520.png,original,normal
12,463,88,STARE,001533-min-iternet_uni-stare.png,segmap,normal
12,463,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,463,1,originals,001533.png,original,normal
12,464,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,464,110,STARE,001533-min-saunet-stare.png,segmap,normal
12,464,1,originals,001533.png,original,normal
12,465,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,465,86,STARE,001533-min-vgan-stare.png,segmap,normal
12,465,1,originals,001533.png,original,normal
12,466,78,STARE,001533-min-unet-stare.png,segmap,normal
12,466,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,466,1,originals,001533.png,original,normal
12,467,88,STARE,001533-min-iternet_uni-stare.png,segmap,normal
12,467,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,467,1,originals,001533.png,original,normal
12,468,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,468,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,468,1,originals,001533.png,original,normal
12,469,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,469,86,STARE,001533-min-vgan-stare.png,segmap,normal
12,469,1,originals,001533.png,original,normal
12,470,86,STARE,001533-min-vgan-stare.png,segmap,normal
12,470,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,470,1,originals,001533.png,original,normal
12,471,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,471,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,471,1,originals,001533.png,original,normal
12,472,72,STARE,001533-min-iternet-stare.png,segmap,normal
12,472,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,472,1,originals,001533.png,original,normal
12,473,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,473,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,473,1,originals,001533.png,original,normal
12,474,72,STARE,001533-min-iternet-stare.png,segmap,normal
12,474,78,STARE,001533-min-unet-stare.png,segmap,normal
12,474,1,originals,001533.png,original,normal
12,475,72,STARE,001533-min-iternet-stare.png,segmap,normal
12,475,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,475,1,originals,001533.png,original,normal
12,476,72,STARE,001533-min-iternet-stare.png,segmap,normal
12,476,110,STARE,001533-min-saunet-stare.png,segmap,normal
12,476,1,originals,001533.png,original,normal
12,477,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,477,110,STARE,001533-min-saunet-stare.png,segmap,normal
12,477,1,originals,001533.png,original,normal
12,478,78,STARE,001533-min-unet-stare.png,segmap,normal
12,478,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,478,1,originals,001533.png,original,normal
12,479,88,STARE,001533-min-iternet_uni-stare.png,segmap,normal
12,479,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,479,1,originals,001533.png,original,normal
12,480,86,STARE,001533-min-vgan-stare.png,segmap,normal
12,480,110,STARE,001533-min-saunet-stare.png,segmap,normal
12,480,1,originals,001533.png,original,normal
12,481,72,STARE,001533-min-iternet-stare.png,segmap,normal
12,481,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,481,1,originals,001533.png,original,normal
12,482,72,STARE,001533-min-iternet-stare.png,segmap,normal
12,482,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,482,1,originals,001533.png,original,normal
12,483,78,STARE,001533-min-unet-stare.png,segmap,normal
12,483,110,STARE,001533-min-saunet-stare.png,segmap,normal
12,483,1,originals,001533.png,original,normal
12,484,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,484,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,484,1,originals,001533.png,original,normal
12,485,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,485,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,485,1,originals,001533.png,original,normal
12,486,78,STARE,001533-min-unet-stare.png,segmap,normal
12,486,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,486,1,originals,001533.png,original,normal
12,487,78,STARE,001533-min-unet-stare.png,segmap,normal
12,487,88,STARE,001533-min-iternet_uni-stare.png,segmap,normal
12,487,1,originals,001533.png,original,normal
12,488,88,STARE,001533-min-iternet_uni-stare.png,segmap,normal
12,488,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,488,1,originals,001533.png,original,normal
12,489,78,STARE,001533-min-unet-stare.png,segmap,normal
12,489,113,STARE,001533-min-vesselunet-stare.png,segmap,normal
12,489,1,originals,001533.png,original,normal
12,490,86,STARE,001533-min-vgan-stare.png,segmap,normal
12,490,89,STARE,001533-min-laddernet-stare.png,segmap,normal
12,490,1,originals,001533.png,original,normal
12,491,79,STARE,001533-min-eswanet-stare.png,segmap,normal
12,491,88,STARE,001533-min-iternet_uni-stare.png,segmap,normal
12,491,1,originals,001533.png,original,normal
12,492,72,STARE,001533-min-iternet-stare.png,segmap,normal
12,492,88,STARE,001533-min-iternet_uni-stare.png,segmap,normal
